,train_loss_history,train_accuracy_history,val_loss_history,val_accuracy_history
36,1.2286149805242366,0.6522727012634277,1.3308645231383187,0.538690447807312
37,1.2836709390987049,0.625,1.3343685822827476,0.5625
38,1.2533268690109254,0.6431818008422852,1.3368010308061327,0.5595238208770752
39,1.2392642877318643,0.6477272510528564,1.3317829838820867,0.5565475821495056
40,1.2713138049299066,0.6227272748947144,1.3419585568564278,0.5595238208770752
41,1.282678100195798,0.6386363506317139,1.3289968243667059,0.5654761791229248
42,1.2896886532956904,0.6159090995788574,1.3439074116093772,0.5208333134651184
43,1.2533168760212985,0.6340909004211426,1.343901378767831,0.5833333730697632
44,1.239207883314653,0.6477272510528564,1.3363400144236428,0.5833333730697632
45,1.2358685525980864,0.6613636612892151,1.3482897664819444,0.5535714030265808
46,1.258068060874939,0.6499999761581421,1.3134296791894096,0.5803571343421936
47,1.2763348135081205,0.6113636493682861,1.342763330255236,0.5535714030265808
48,1.2539455110376532,0.6431818008422852,1.3459159135818481,0.5654761791229248
49,1.2495114228942177,0.6272727251052856,1.3171189342226302,0.5267857313156128
50,1.215988564491272,0.6409090757369995,1.3393661975860596,0.5625
51,1.2491367676041343,0.6363636255264282,1.3252703845500946,0.5625
52,1.2323913259939714,0.6499999761581421,1.3321779923779624,0.5773809552192688
53,1.2177749091928656,0.6340909004211426,1.315378840480532,0.5625
54,1.260786726258018,0.6159090995788574,1.334884647812162,0.5922619104385376
55,1.264921242540533,0.6431818008422852,1.3331064454146795,0.5357142686843872
56,1.201674625006589,0.6818181872367859,1.3366389530045646,0.5595238208770752
57,1.2677803592248396,0.6227272748947144,1.3366050933088576,0.5535714030265808
58,1.2665662212805315,0.6340909004211426,1.352805691105979,0.5684524178504944
59,1.2246185237711127,0.6477272510528564,1.370273504938398,0.5714285969734192
60,1.269072652946819,0.6227272748947144,1.355448637689863,0.5535714030265808
61,1.2805328683419661,0.6363636255264282,1.3212533848626273,0.5535714030265808
62,1.2552025166424838,0.625,1.3202354993138994,0.5714285969734192
63,1.2482462817972357,0.6409090757369995,1.356751982654844,0.523809552192688
64,1.2744008281014183,0.6113636493682861,1.3320905481066023,0.5625
65,1.2693599776788191,0.6409090757369995,1.32618590763637,0.5803571343421936
66,1.2652915304357355,0.6522727012634277,1.331560641527176,0.5446428656578064
67,1.2696046341549267,0.6272727251052856,1.3584267156464713,0.5595238208770752
68,1.2609284249219028,0.6181818246841431,1.3339252386774336,0.5863094925880432
69,1.25295683037151,0.6272727251052856,1.31009327513831,0.5654761791229248
70,1.2269432978196577,0.6659091114997864,1.363548823765346,0.550595223903656
71,1.251436884836717,0.6181818246841431,1.3478411648954665,0.5773809552192688
72,1.2960902365771207,0.6136363744735718,1.3316828778811864,0.5565475821495056
73,1.187604499946941,0.6590909361839294,1.3399810152394431,0.5833333730697632
74,1.2307620948011224,0.6545454263687134,1.352994339806693,0.5714285969734192
75,1.2809597004543651,0.6204545497894287,1.3337040969303675,0.5357142686843872
76,1.1934620315378361,0.675000011920929,1.3362054186207908,0.5684524178504944
77,1.2077070702206005,0.6477272510528564,1.3569019436836243,0.5565475821495056
78,1.2494344494559548,0.6159090995788574,1.3372021956103188,0.550595223903656
79,1.2966170040043918,0.6045454740524292,1.3235992789268494,0.5595238208770752
80,1.2211203315041281,0.6340909004211426,1.3333254754543304,0.5535714030265808
81,1.2549085833809592,0.625,1.3300668256623405,0.5714285969734192
82,1.2265275304967707,0.6340909004211426,1.3378376577581679,0.5892857313156128
83,1.2173996372656388,0.6386363506317139,1.3575745948723383,0.5654761791229248
84,1.2260893301530318,0.6477272510528564,1.3471010667937142,0.5654761791229248
85,1.2765927444804799,0.6431818008422852,1.3439334418092455,0.5714285969734192
86,1.2552576130086726,0.6113636493682861,1.3359087535313197,0.574404776096344
87,1.2743364496664566,0.6136363744735718,1.3509717753955297,0.5565475821495056
88,1.2788574012843046,0.6318181753158569,1.3161285775048392,0.574404776096344
89,1.2468699043447322,0.6431818008422852,1.347700868334089,0.5208333134651184
90,1.1614044417034497,0.6636363863945007,1.3240384927817754,0.5803571343421936
91,1.2399039897051725,0.6477272510528564,1.3168272631508964,0.5565475821495056
92,1.290322763269598,0.6363636255264282,1.3227141201496124,0.5684524178504944
93,1.238930496302518,0.6363636255264282,1.3259003375257765,0.5565475821495056
94,1.2572753407738426,0.6340909004211426,1.3377468585968018,0.5267857313156128
95,1.2747024232690984,0.6113636493682861,1.3728744302477156,0.5535714030265808
96,1.2724808183583347,0.6386363506317139,1.3240523082869393,0.5773809552192688
97,1.2327221621166575,0.6386363506317139,1.3325463150228773,0.550595223903656
98,1.2869838096878745,0.6022727489471436,1.3243124868188585,0.5595238208770752
99,1.2476147239858455,0.6318181753158569,1.339879653283528,0.5565475821495056
